facility_id,page_downloaded_day,facility_cases_cumulative,facility_cases_current,facility_deaths,facility_name,facility_listed,ice_date_updated,page_id
BTV,2020-04-12,7.0,,,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,"Buffalo Federal Detention Facility (Buffalo, NY)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
CCASDCA,2020-04-12,10.0,,,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),"Otay Mesa Detention Center (San Diego, CA)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
ELZICDF,2020-04-12,7.0,,,ELIZABETH CONTRACT DETENTION FACILITY,"Elizabeth Detention Center (Elizabeth, NJ)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
ESSEXNJ,2020-04-12,2.0,,,ESSEX COUNTY CORRECTIONAL FACILITY,"Essex County Correctional Facility (Newark, NJ)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
FLO,2020-04-12,3.0,,,FLORENCE SERVICE PROCESSING CENTER,"Florence Detention Center (Florence, AZ)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
https://ice.gov/detention-facility/la-palma-correctional-center,2020-04-12,2.0,,,LA PALMA CORRECTIONAL CENTER,"La Palma Correctional Facility (Eloy, AZ)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
https://ice.gov/detention-facility/richwood-correctional-center,2020-04-12,1.0,,,RICHWOOD CORRECTIONAL CENTER,"Richwood Correctional Center (Monroe, LA)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
https://ice.gov/detention-facility/winn-correctional-center,2020-04-12,1.0,,,WINN CORRECTIONAL CENTER,"Winn Correctional Center (Winnfield, LA)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
HUDSONJ,2020-04-12,5.0,,,HUDSON COUNTY CORRECTIONAL CENTER,"Hudson County Jail (Kearny, NJ)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
IRWINGA,2020-04-12,1.0,,,IRWIN COUNTY DETENTION CENTER,"Irwin County Detention Center (Ocilla, GA)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
KRO,2020-04-12,1.0,,,KROME NORTH SERVICE PROCESSING CENTER,"Krome Detention Center (Miami, FL)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
LASALLE CORR CTR OLLA,2020-04-12,1.0,,,LASALLE CORR CTR OLLA,"LaSalle Correctional Center (Olla, LA)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
"local hospital (Miami, FL)",2020-04-12,1.0,,,"LOCAL HOSPITAL (MIAMI, FL)","local hospital (Miami, FL)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
OTRPCNM,2020-04-12,1.0,,,OTERO COUNTY PROCESSING CENTER,"Otero County Processing Center (Chaparral, NM)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
PIKCOPA,2020-04-12,5.0,,,PIKE COUNTY CORRECTIONAL FACILITY,"Pike County Correctional Facility (Hawley, PA)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
PINEPLA,2020-04-12,1.0,,,PINE PRAIRIE CORRECTIONAL CENTER,"Pine Prairie Processing Center (Pine Prairie, LA)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
PULASIL,2020-04-12,3.0,,,PULASKI COUNTY JAIL,"Pulaski County Detention Center (Ullin, IL)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
STCLAMI,2020-04-12,2.0,,,SAINT CLAIR COUNTY JAIL,"St. Clair County Jail (Huron, MI)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
STWRTGA,2020-04-12,4.0,,,STEWART DETENTION CENTER,"Stewart Detention Center (Lumpkin, GA)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
YORCOPA,2020-04-12,1.0,,,YORK COUNTY PRISON,"York County Prison (York, PA)",2020-04-10 21:35:00,9b4a24350746a5736ff9c3ae52e64f62
BERGENJ,2020-04-13,2.0,,,BERGEN COUNTY JAIL,"Bergen County Jail (Hackensack, NJ)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
BTV,2020-04-13,7.0,,,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,"Buffalo Federal Detention Facility (Buffalo, NY)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
CCASDCA,2020-04-13,12.0,,,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),"Otay Mesa Detention Center (San Diego, CA)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
ELZICDF,2020-04-13,7.0,,,ELIZABETH CONTRACT DETENTION FACILITY,"Elizabeth Detention Center (Elizabeth, NJ)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
ESSEXNJ,2020-04-13,2.0,,,ESSEX COUNTY CORRECTIONAL FACILITY,"Essex County Correctional Facility (Newark, NJ)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
FLO,2020-04-13,6.0,,,FLORENCE SERVICE PROCESSING CENTER,"Florence Detention Center (Florence, AZ)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
https://ice.gov/detention-facility/adams-county-detention-center,2020-04-13,1.0,,,ADAMS COUNTY DETENTION CENTER,"Adams County Correctional Center (Natchez, MS)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-04-13,1.0,,,IAH POLK ADULT DETENTION FACILITY,"IAH Secure Adult Detention Facility (Livingston, TX)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
https://ice.gov/detention-facility/la-palma-correctional-center,2020-04-13,2.0,,,LA PALMA CORRECTIONAL CENTER,"La Palma Correctional Facility (Eloy, AZ)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
https://ice.gov/detention-facility/richwood-correctional-center,2020-04-13,1.0,,,RICHWOOD CORRECTIONAL CENTER,"Richwood Correctional Center (Monroe, LA)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
https://ice.gov/detention-facility/winn-correctional-center,2020-04-13,1.0,,,WINN CORRECTIONAL CENTER,"Winn Correctional Center (Winnfield, LA)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
HUDSONJ,2020-04-13,5.0,,,HUDSON COUNTY CORRECTIONAL CENTER,"Hudson County Jail (Kearny, NJ)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
IRWINGA,2020-04-13,1.0,,,IRWIN COUNTY DETENTION CENTER,"Irwin County Detention Center (Ocilla, GA)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
KRO,2020-04-13,1.0,,,KROME NORTH SERVICE PROCESSING CENTER,"Krome Detention Center (Miami, FL)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
LASALLE CORR CTR OLLA,2020-04-13,2.0,,,LASALLE CORR CTR OLLA,"LaSalle Correctional Center (Olla, LA)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
"local hospital (Miami, FL)",2020-04-13,1.0,,,"LOCAL HOSPITAL (MIAMI, FL)","local hospital (Miami, FL)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
OTRPCNM,2020-04-13,1.0,,,OTERO COUNTY PROCESSING CENTER,"Otero County Processing Center (Chaparral, NM)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
PIKCOPA,2020-04-13,5.0,,,PIKE COUNTY CORRECTIONAL FACILITY,"Pike County Correctional Facility (Hawley, PA)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
PINEPLA,2020-04-13,2.0,,,PINE PRAIRIE CORRECTIONAL CENTER,"Pine Prairie Processing Center (Pine Prairie, LA)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
PULASIL,2020-04-13,3.0,,,PULASKI COUNTY JAIL,"Pulaski County Detention Center (Ullin, IL)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
STCLAMI,2020-04-13,2.0,,,SAINT CLAIR COUNTY JAIL,"St. Clair County Jail (Huron, MI)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
STWRTGA,2020-04-13,6.0,,,STEWART DETENTION CENTER,"Stewart Detention Center (Lumpkin, GA)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
YORCOPA,2020-04-13,1.0,,,YORK COUNTY PRISON,"York County Prison (York, PA)",2020-04-13 15:43:00,14b7c75516b68621358af9de048843fa
BERGENJ,2020-04-14,2.0,,,BERGEN COUNTY JAIL,"Bergen County Jail (Hackensack, NJ)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
BTV,2020-04-14,8.0,,,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,"Buffalo Federal Detention Facility (Buffalo, NY)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
CCASDCA,2020-04-14,15.0,,,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),"Otay Mesa Detention Center (San Diego, CA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
ELZICDF,2020-04-14,7.0,,,ELIZABETH CONTRACT DETENTION FACILITY,"Elizabeth Detention Center (Elizabeth, NJ)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
ESSEXNJ,2020-04-14,2.0,,,ESSEX COUNTY CORRECTIONAL FACILITY,"Essex County Correctional Facility (Newark, NJ)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
FLO,2020-04-14,6.0,,,FLORENCE SERVICE PROCESSING CENTER,"Florence Detention Center (Florence, AZ)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
https://ice.gov/detention-facility/adams-county-detention-center,2020-04-14,1.0,,,ADAMS COUNTY DETENTION CENTER,"Adams County Correctional Center (Natchez, MS)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-04-14,1.0,,,IAH POLK ADULT DETENTION FACILITY,"IAH Secure Adult Detention Facility (Livingston, TX)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
https://ice.gov/detention-facility/la-palma-correctional-center,2020-04-14,2.0,,,LA PALMA CORRECTIONAL CENTER,"La Palma Correctional Facility (Eloy, AZ)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
https://ice.gov/detention-facility/richwood-correctional-center,2020-04-14,1.0,,,RICHWOOD CORRECTIONAL CENTER,"Richwood Correctional Center (Monroe, LA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
https://ice.gov/detention-facility/winn-correctional-center,2020-04-14,1.0,,,WINN CORRECTIONAL CENTER,"Winn Correctional Center (Winnfield, LA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
HUDSONJ,2020-04-14,5.0,,,HUDSON COUNTY CORRECTIONAL CENTER,"Hudson County Jail (Kearny, NJ)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
IRWINGA,2020-04-14,1.0,,,IRWIN COUNTY DETENTION CENTER,"Irwin County Detention Center (Ocilla, GA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
JENADLA,2020-04-14,1.0,,,JENA/LASALLE DETENTION FACILITY,"LaSalle Processing Center (Jena, LA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
KRO,2020-04-14,1.0,,,KROME NORTH SERVICE PROCESSING CENTER,"Krome Detention Center (Miami, FL)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
LASALLE CORR CTR OLLA,2020-04-14,2.0,,,LASALLE CORR CTR OLLA,"LaSalle Correctional Center (Olla, LA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
"local hospital (Miami, FL)",2020-04-14,1.0,,,"LOCAL HOSPITAL (MIAMI, FL)","local hospital (Miami, FL)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
OTRPCNM,2020-04-14,1.0,,,OTERO COUNTY PROCESSING CENTER,"Otero County Processing Center (Chaparral, NM)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
PIKCOPA,2020-04-14,5.0,,,PIKE COUNTY CORRECTIONAL FACILITY,"Pike County Correctional Facility (Hawley, PA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
PINEPLA,2020-04-14,2.0,,,PINE PRAIRIE CORRECTIONAL CENTER,"Pine Prairie Processing Center (Pine Prairie, LA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
PULASIL,2020-04-14,3.0,,,PULASKI COUNTY JAIL,"Pulaski County Detention Center (Ullin, IL)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
STCLAMI,2020-04-14,2.0,,,SAINT CLAIR COUNTY JAIL,"St. Clair County Jail (Huron, MI)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
STWRTGA,2020-04-14,6.0,,,STEWART DETENTION CENTER,"Stewart Detention Center (Lumpkin, GA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
YORCOPA,2020-04-14,1.0,,,YORK COUNTY PRISON,"York County Prison (York, PA)",2020-04-14 15:15:00,8f43a191205924291b22b1dfd591e0b4
BERGENJ,2020-04-15,2.0,,,BERGEN COUNTY JAIL,"Bergen County Jail (Hackensack, NJ)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
BTV,2020-04-15,11.0,,,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,"Buffalo Federal Detention Facility (Buffalo, NY)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
CCASDCA,2020-04-15,15.0,,,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),"Otay Mesa Detention Center (San Diego, CA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
ELZICDF,2020-04-15,7.0,,,ELIZABETH CONTRACT DETENTION FACILITY,"Elizabeth Detention Center (Elizabeth, NJ)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
ESSEXNJ,2020-04-15,2.0,,,ESSEX COUNTY CORRECTIONAL FACILITY,"Essex County Correctional Facility (Newark, NJ)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
FLO,2020-04-15,6.0,,,FLORENCE SERVICE PROCESSING CENTER,"Florence Detention Center (Florence, AZ)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
https://ice.gov/detention-facility/adams-county-detention-center,2020-04-15,5.0,,,ADAMS COUNTY DETENTION CENTER,"Adams County Correctional Center (Natchez, MS)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-04-15,1.0,,,IAH POLK ADULT DETENTION FACILITY,"IAH Secure Adult Detention Facility (Livingston, TX)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
https://ice.gov/detention-facility/la-palma-correctional-center,2020-04-15,2.0,,,LA PALMA CORRECTIONAL CENTER,"La Palma Correctional Facility (Eloy, AZ)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
https://ice.gov/detention-facility/richwood-correctional-center,2020-04-15,2.0,,,RICHWOOD CORRECTIONAL CENTER,"Richwood Correctional Center (Monroe, LA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
https://ice.gov/detention-facility/winn-correctional-center,2020-04-15,1.0,,,WINN CORRECTIONAL CENTER,"Winn Correctional Center (Winnfield, LA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
HUDSONJ,2020-04-15,5.0,,,HUDSON COUNTY CORRECTIONAL CENTER,"Hudson County Jail (Kearny, NJ)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
IRWINGA,2020-04-15,1.0,,,IRWIN COUNTY DETENTION CENTER,"Irwin County Detention Center (Ocilla, GA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
JENADLA,2020-04-15,1.0,,,JENA/LASALLE DETENTION FACILITY,"LaSalle Processing Center (Jena, LA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
KRO,2020-04-15,1.0,,,KROME NORTH SERVICE PROCESSING CENTER,"Krome Detention Center (Miami, FL)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
LASALLE CORR CTR OLLA,2020-04-15,2.0,,,LASALLE CORR CTR OLLA,"LaSalle Correctional Center (Olla, LA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
"local hospital (Miami, FL)",2020-04-15,1.0,,,"LOCAL HOSPITAL (MIAMI, FL)","local hospital (Miami, FL)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
OTRPCNM,2020-04-15,1.0,,,OTERO COUNTY PROCESSING CENTER,"Otero County Processing Center (Chaparral, NM)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
PIKCOPA,2020-04-15,6.0,,,PIKE COUNTY CORRECTIONAL FACILITY,"Pike County Correctional Facility (Hawley, PA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
PINEPLA,2020-04-15,2.0,,,PINE PRAIRIE CORRECTIONAL CENTER,"Pine Prairie Processing Center (Pine Prairie, LA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
PRLDCTX,2020-04-15,1.0,,,PRAIRIELAND DETENTION FACILITY,"Prarieland Detention Center (Alvarado, LA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
PULASIL,2020-04-15,3.0,,,PULASKI COUNTY JAIL,"Pulaski County Detention Center (Ullin, IL)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
STCLAMI,2020-04-15,3.0,,,SAINT CLAIR COUNTY JAIL,"St. Clair County Jail (Huron, MI)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
STWRTGA,2020-04-15,9.0,,,STEWART DETENTION CENTER,"Stewart Detention Center (Lumpkin, GA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
YORCOPA,2020-04-15,1.0,,,YORK COUNTY PRISON,"York County Prison (York, PA)",2020-04-15 16:15:00,611a91ef21bbb71719266378dcfe9360
BERGENJ,2020-04-16,2.0,,,BERGEN COUNTY JAIL,"Bergen County Jail (Hackensack, NJ)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
BTV,2020-04-16,12.0,,,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,"Buffalo Federal Detention Facility (Batavia, NY)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
CCASDCA,2020-04-16,17.0,,,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),"Otay Mesa Detention Center (San Diego, CA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
CONCOLA,2020-04-16,1.0,,,CONCORDIA PARISH C C,"River Correctional Center (Ferriday, LA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
ELZICDF,2020-04-16,7.0,,,ELIZABETH CONTRACT DETENTION FACILITY,"Elizabeth Detention Center (Elizabeth, NJ)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
ESSEXNJ,2020-04-16,2.0,,,ESSEX COUNTY CORRECTIONAL FACILITY,"Essex County Correctional Facility (Newark, NJ)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
FLO,2020-04-16,6.0,,,FLORENCE SERVICE PROCESSING CENTER,"Florence Detention Center (Florence, AZ)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
https://ice.gov/detention-facility/adams-county-detention-center,2020-04-16,5.0,,,ADAMS COUNTY DETENTION CENTER,"Adams County Correctional Center (Natchez, MS)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-04-16,1.0,,,IAH POLK ADULT DETENTION FACILITY,"IAH Secure Adult Detention Facility (Livingston, TX)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
https://ice.gov/detention-facility/la-palma-correctional-center,2020-04-16,6.0,,,LA PALMA CORRECTIONAL CENTER,"La Palma Correctional Facility (Eloy, AZ)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
https://ice.gov/detention-facility/richwood-correctional-center,2020-04-16,2.0,,,RICHWOOD CORRECTIONAL CENTER,"Richwood Correctional Center (Monroe, LA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
https://ice.gov/detention-facility/winn-correctional-center,2020-04-16,1.0,,,WINN CORRECTIONAL CENTER,"Winn Correctional Center (Winnfield, LA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
HUDSONJ,2020-04-16,5.0,,,HUDSON COUNTY CORRECTIONAL CENTER,"Hudson County Jail (Kearny, NJ)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
IRWINGA,2020-04-16,1.0,,,IRWIN COUNTY DETENTION CENTER,"Irwin County Detention Center (Ocilla, GA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
JENADLA,2020-04-16,1.0,,,JENA/LASALLE DETENTION FACILITY,"LaSalle Processing Center (Jena, LA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
KRO,2020-04-16,1.0,,,KROME NORTH SERVICE PROCESSING CENTER,"Krome Detention Center (Miami, FL)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
LASALLE CORR CTR OLLA,2020-04-16,2.0,,,LASALLE CORR CTR OLLA,"LaSalle Correctional Center (Olla, LA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
"local hospital (Miami, FL)",2020-04-16,1.0,,,"LOCAL HOSPITAL (MIAMI, FL)","local hospital (Miami, FL)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
OTRPCNM,2020-04-16,1.0,,,OTERO COUNTY PROCESSING CENTER,"Otero County Processing Center (Chaparral, NM)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
PIKCOPA,2020-04-16,7.0,,,PIKE COUNTY CORRECTIONAL FACILITY,"Pike County Correctional Facility (Hawley, PA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
PINEPLA,2020-04-16,2.0,,,PINE PRAIRIE CORRECTIONAL CENTER,"Pine Prairie Processing Center (Pine Prairie, LA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
PRLDCTX,2020-04-16,3.0,,,PRAIRIELAND DETENTION FACILITY,"Prairieland Detention Center (Alvarado, TX)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
PULASIL,2020-04-16,3.0,,,PULASKI COUNTY JAIL,"Pulaski County Detention Center (Ullin, IL)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
STCLAMI,2020-04-16,3.0,,,SAINT CLAIR COUNTY JAIL,"St. Clair County Jail (Huron, MI)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
STWRTGA,2020-04-16,7.0,,,STEWART DETENTION CENTER,"Stewart Detention Center (Lumpkin, GA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
YORCOPA,2020-04-16,1.0,,,YORK COUNTY PRISON,"York County Prison (York, PA)",2020-04-16 18:00:00,e703837d9fff130f800dc0e7c856206f
BERGENJ,2020-04-17,2.0,,,BERGEN COUNTY JAIL,"Bergen County Jail (Hackensack, NJ)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
BTV,2020-04-17,13.0,,,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,"Buffalo Federal Detention Facility (Batavia, NY)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
CCASDCA,2020-04-17,18.0,,,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),"Otay Mesa Detention Center (San Diego, CA)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
CONCOLA,2020-04-17,1.0,,,CONCORDIA PARISH C C,"River Correctional Center (Ferriday, LA)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
ELZICDF,2020-04-17,7.0,,,ELIZABETH CONTRACT DETENTION FACILITY,"Elizabeth Detention Center (Elizabeth, NJ)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
ESSEXNJ,2020-04-17,2.0,,,ESSEX COUNTY CORRECTIONAL FACILITY,"Essex County Correctional Facility (Newark, NJ)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
FLO,2020-04-17,8.0,,,FLORENCE SERVICE PROCESSING CENTER,"Florence Detention Center (Florence, AZ)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
https://ice.gov/detention-facility/adams-county-detention-center,2020-04-17,5.0,,,ADAMS COUNTY DETENTION CENTER,"Adams County Correctional Center (Natchez, MS)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-04-17,1.0,,,IAH POLK ADULT DETENTION FACILITY,"IAH Secure Adult Detention Facility (Livingston, TX)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
https://ice.gov/detention-facility/la-palma-correctional-center,2020-04-17,6.0,,,LA PALMA CORRECTIONAL CENTER,"La Palma Correctional Facility (Eloy, AZ)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
https://ice.gov/detention-facility/richwood-correctional-center,2020-04-17,20.0,,,RICHWOOD CORRECTIONAL CENTER,"Richwood Correctional Center (Monroe, LA)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
https://ice.gov/detention-facility/winn-correctional-center,2020-04-17,1.0,,,WINN CORRECTIONAL CENTER,"Winn Correctional Center (Winnfield, LA)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
HUDSONJ,2020-04-17,5.0,,,HUDSON COUNTY CORRECTIONAL CENTER,"Hudson County Jail (Kearny, NJ)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
IRWINGA,2020-04-17,1.0,,,IRWIN COUNTY DETENTION CENTER,"Irwin County Detention Center (Ocilla, GA)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
JENADLA,2020-04-17,1.0,,,JENA/LASALLE DETENTION FACILITY,"LaSalle Processing Center (Jena, LA)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
KRO,2020-04-17,2.0,,,KROME NORTH SERVICE PROCESSING CENTER,"Krome Detention Center (Miami, FL)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
LASALLE CORR CTR OLLA,2020-04-17,2.0,,,LASALLE CORR CTR OLLA,"LaSalle Correctional Center (Olla, LA)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
"local hospital (Miami, FL)",2020-04-17,1.0,,,"LOCAL HOSPITAL (MIAMI, FL)","local hospital (Miami, FL)",2020-04-17 16:04:00,89479dc9808156ce4f2bb57ad34a827e
OTRPCNM,2020-04-17,1.0,,,OTERO COUNTY PROCESSING CENTER,"Otero County Processing Center (Chaparral, NM)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
PIKCOPA,2020-04-17,7.0,,,PIKE COUNTY CORRECTIONAL FACILITY,"Pike County Correctional Facility (Hawley, PA)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
PINEPLA,2020-04-17,4.0,,,PINE PRAIRIE CORRECTIONAL CENTER,"Pine Prairie Processing Center (Pine Prairie, LA)",2020-04-18 00:00:00,2b25f8e023757b34c77247dcd1303bfe
